OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
Zotu11359	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Exidia	
Zotu11360	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
Zotu11361	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Bulleromyces	Bulleromyces albus
Zotu11362	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu11363							
Zotu11364	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae	Dissoconium	
Zotu11365	Fungi	Ascomycota	Lecanoromycetes				
Zotu11366	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	
Zotu11367	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu11368	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11369	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales			
Zotu11370							
Zotu11371	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Bjerkandera	Bjerkandera adusta
Zotu11372	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
Zotu11373	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma setigerum
Zotu11374	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	
Zotu11375	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae		
Zotu11376	Fungi	Basidiomycota					
Zotu11377	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Pseudozyma	Pseudozyma hubeiensis
Zotu11378	Fungi	Basidiomycota	Agaricomycetes	Incertae_sedis	Incertae_sedis	Xenasmatella	
Zotu11379	Alveolata	Ciliophora	Colpodea	Colpodida	Colpodidae	Colpoda	Colpoda sp 
Zotu11380	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Devriesia	Devriesia americana
Zotu11381	Fungi						
Zotu11382							
Zotu11383							
Zotu11384	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae		
Zotu11385	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	Tilletia sp 
Zotu11386	1.0000						
Zotu11387	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Coniothyrium	Coniothyrium sp 
Zotu11388	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	
Zotu11389	1.0000						
Zotu11390	Heterolobosa	Incertae_sedis	Heterolobosea	Schizopyrenida	Vahlkampfiidae	Allovahlkampfia	Allovahlkampfia sp 
Zotu11391	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu11392	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	
Zotu11393	Fungi	Ascomycota	Dothideomycetes	Dothideales			
Zotu11394	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11395	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae		
Zotu11396	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporidiobolus	Sporidiobolus salmonicolor
Zotu11397	Fungi	Basidiomycota	Microbotryomycetes				
Zotu11398	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae	Pseudoveronaea	Pseudoveronaea obclavata
Zotu11399	Protista						
Zotu11400	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu11401	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	Tilletia maclaganii
Zotu11402	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	
Zotu11403	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae		
Zotu11404	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	
Zotu11405	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiotremataceae	Lophiotrema	Lophiotrema eburnoides
Zotu11406	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11407	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
Zotu11408	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Phellinus	Phellinus gilvus
Zotu11409	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	
Zotu11410	Fungi	Basidiomycota	Agaricomycetes	Incertae_sedis	Incertae_sedis	Xenasmatella	Xenasmatella ardosiaca
Zotu11411	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	
Zotu11412							
Zotu11413	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Macalpinomyces	Macalpinomyces spermophorus
Zotu11414	Fungi						
Zotu11415	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae		
Zotu11416	Fungi	Basidiobolomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	
Zotu11417	1.0000						
Zotu11418	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria sp 
Zotu11419	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
Zotu11420	Fungi	Ascomycota	Dothideomycetes				
Zotu11421	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina communis
Zotu11422	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11423	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu11424							
Zotu11425	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Acremonium	Acremonium fusidioides
Zotu11426	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Bjerkandera	Bjerkandera adusta
Zotu11427	Fungi	Basidiomycota	Agaricomycetes	Russulales	Hericiaceae		
Zotu11428	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11429	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae		
Zotu11430	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Cercospora	
Zotu11431	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
Zotu11432	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	Parathyridaria	Parathyridaria philadelphi
Zotu11433	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11434	Fungi	Ascomycota					
Zotu11435	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Calvatia	Calvatia fragilis
Zotu11436	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Pleurophoma	Pleurophoma sp 
Zotu11437	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11438	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	
Zotu11439	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae	Rigidoporus	Rigidoporus piceicola
Zotu11440	Fungi	Ascomycota	Lecanoromycetes				
Zotu11441	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	Tilletia maclaganii
Zotu11442	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
Zotu11443	Fungi	Ascomycota	Sordariomycetes	Xylariales			
Zotu11444	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Parafenestella	Parafenestella salicis
Zotu11445	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales			
Zotu11446	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11447	Viridiplantae	Anthophyta	Eudicotyledonae	Fabales	Fabaceae	Lotus	
Zotu11448	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Incertae_sedis	Pseudomicrostroma	
Zotu11449	Alveolata						
Zotu11450	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	
Zotu11451	Fungi	Ascomycota					
Zotu11452	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
Zotu11453	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	Mycena sp 
Zotu11454	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11455	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
Zotu11456	Fungi	Basidiomycota	Agaricomycetes	Incertae_sedis	Incertae_sedis	Xenasmatella	
Zotu11457	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaetopsis	Pyrenochaetopsis pratorum
Zotu11458	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11459	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia	Hyphodontia pallidula
Zotu11460	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
Zotu11461	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	
Zotu11462	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu11463	Fungi	Basidiomycota	Spiculogloeomycetes				
Zotu11464	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	
Zotu11465	Fungi	Ascomycota	Leotiomycetes	Helotiales			
Zotu11466	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11467	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae		
Zotu11468	Fungi						
Zotu11469	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae	Panicum	
Zotu11470	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium macerans
Zotu11471	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	Kwoniella pini
Zotu11472	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Lophodermium	Lophodermium sp 
Zotu11473	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu11474	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Barbatosphaeria	
Zotu11475	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	
Zotu11476	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu11477	Fungi	Ascomycota	Sordariomycetes				
Zotu11478	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae		
Zotu11479	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales			
Zotu11480	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11481	Fungi						
Zotu11483	1.0000						
Zotu11484	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11485	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae		
Zotu11486	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu11487	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Neocucurbitaria	Neocucurbitaria acerina
Zotu11488	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae		
Zotu11489	Fungi	Basidiomycota	Agaricomycetes	Russulales			
Zotu11490	Fungi						
Zotu11491	Fungi						
Zotu11492	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu11493	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	Diatrypella pulvinata
Zotu11494	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
Zotu11495	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon radula
Zotu11496							
Zotu11497	Fungi	Ascomycota					
Zotu11498	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella typhae
Zotu11499	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae	Panicum	
Zotu11500	Fungi						
Zotu11501	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae		
Zotu11502	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu11503	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
Zotu11504	Fungi	Ascomycota	Dothideomycetes				
Zotu11505	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	
Zotu11506	Fungi						
Zotu11507	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Hypoxylon	Hypoxylon carneum
Zotu11508	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11509	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia intermedia
Zotu11510	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon raduloides
Zotu11511	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	
Zotu11512	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11513	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	
Zotu11514	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae		
Zotu11515	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	
Zotu11516	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae		
Zotu11517	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium	
Zotu11518	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	
Zotu11519	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales			
Zotu11520	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	
Zotu11521	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae		
Zotu11522	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma globispora
Zotu11523	Fungi						
Zotu11525	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11526	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
Zotu11527	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phlebiopsis	
Zotu11528	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypa	Eutypa laevata
Zotu11529	Fungi	Ascomycota	Leotiomycetes	Helotiales			
Zotu11530	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu11531	Fungi	Ascomycota	Sordariomycetes	Xylariales			
Zotu11532	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	Eutypella sp 
Zotu11533	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11534	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae	Panicum	
Zotu11535	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae		
Zotu11536	Fungi	Basidiomycota	Microbotryomycetes	Microbotryales	Ustilentylomataceae	Ustilentyloma	Ustilentyloma graminis
Zotu11537	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11538	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu11539	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	Pleurotus pulmonarius
Zotu11540	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria amylolytica
Zotu11541	Fungi	Ascomycota					
Zotu11542	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Hypoxylon	Hypoxylon carneum
Zotu11543	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae	Panicum	
Zotu11544	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Gomphillaceae	Corticifraga	Corticifraga peltigerae
Zotu11545	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	Tilletia maclaganii
Zotu11546	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	Ceratobasidium sp 
Zotu11547	1.0000						
Zotu11548	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Scopuloides	
Zotu11549	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	
Zotu11550	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
Zotu11551	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11552	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Ceriporia	
Zotu11553	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu11554	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma variolosum
Zotu11555	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	Ceratobasidium sp 
Zotu11556	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
Zotu11557	1.0000						
Zotu11558	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma dimennae
Zotu11559	Fungi	Basidiomycota	Microbotryomycetes				
Zotu11560	Fungi						
Zotu11561	Viridiplantae	Chlorophyta	Trebouxiophyceae	Oocystales			
Zotu11562	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Sarocladium	
Zotu11563	Fungi						
Zotu11564	Fungi	Ascomycota	Sordariomycetes	Xylariales	Graphostromataceae	Graphostroma	Graphostroma platystoma
Zotu11565	Fungi						
Zotu11566	Fungi	Ascomycota					
Zotu11567	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae		
Zotu11568	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae		
Zotu11569	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholomopsis	Tricholomopsis sp 
Zotu11570	Viridiplantae	Anthophyta	Eudicotyledonae	Cucurbitales	Cucurbitaceae	Cucumis	Cucumis maderaspatanus
Zotu11571	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	
Zotu11572	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
Zotu11573	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Lapidomyces	
Zotu11574	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	
Zotu11575	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu11576	Fungi	Basidiomycota	Agaricomycetes	Polyporales			
Zotu11577	Fungi	Ascomycota	Sordariomycetes	Xylariales	Graphostromataceae		
Zotu11578	Fungi	Ascomycota	Dothideomycetes	Incertae_sedis	Incertae_sedis	Peltaster	Peltaster sp 
Zotu11579	Protista						
Zotu11580	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae		
Zotu11581	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia decolorans
Zotu11582	Fungi	Basidiomycota	Agaricomycetes	Incertae_sedis	Incertae_sedis	Xenasmatella	
Zotu11583	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae		
Zotu11584	Fungi	Basidiomycota	Agaricomycetes				
Zotu11585	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	
Zotu11586	0.9900						
Zotu11587	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Merulius	Merulius tremellosus
Zotu11588	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella sp 
Zotu11589	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	
Zotu11590	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae		
Zotu11591	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
Zotu11592	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Bjerkandera	Bjerkandera adusta
Zotu11593	Fungi						
Zotu11594	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	Saitozyma flava
Zotu11595	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11596	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	Aureobasidium leucospermi
Zotu11597	Fungi	Ascomycota					
Zotu11598	Fungi	Basidiomycota	Agaricomycetes				
Zotu11599	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	
Zotu11600	Fungi	Ascomycota	Sordariomycetes				
Zotu11601	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Merismodes	Merismodes fasciculata
Zotu11602	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	
Zotu11603	Fungi	Basidiomycota	Cystobasidiomycetes				
Zotu11604	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zymoseptoria	
Zotu11605	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
Zotu11606	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae		
Zotu11607	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Leptospora	Leptospora rubella
Zotu11608	Fungi	Ascomycota					
Zotu11609	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massariaceae	Massaria	Massaria mediterranea
Zotu11610	Fungi						
Zotu11611	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Praetumpfia	Praetumpfia obducens
Zotu11612	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus sp 
Zotu11613	Viridiplantae						
Zotu11614	Fungi	Ascomycota					
Zotu11615	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Merulius	Merulius tremellosus
Zotu11616	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia hungarica
Zotu11617	1.0000						
Zotu11618	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae		
Zotu11619	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Podoscyphaceae	Hypochnicium	
Zotu11620							
Zotu11621							
Zotu11622	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	
Zotu11623	Fungi	Ascomycota	Sordariomycetes	Xylariales			
Zotu11624	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	
Zotu11625	Fungi	Basidiomycota	Microbotryomycetes				
Zotu11626	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae		
Zotu11627	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Skeletocutis	Skeletocutis kuehneri
Zotu11628	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11629	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	Mycena inclinata
Zotu11630	Fungi						
Zotu11631	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	
Zotu11632	Fungi						
Zotu11633	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	
Zotu11634	Fungi	Basidiomycota	Agaricomycetes	Incertae_sedis	Incertae_sedis	Xenasmatella	
Zotu11635	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
Zotu11636	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia changbaiensis
Zotu11637	Heterolobosa	Incertae_sedis	Heterolobosea	Schizopyrenida	Vahlkampfiidae	Allovahlkampfia	Allovahlkampfia sp 
Zotu11638	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema frias
Zotu11639	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
Zotu11640	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Mollisia	Mollisia cinerea
Zotu11641	Fungi						
Zotu11642	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Xenomeris	Xenomeris sp 
Zotu11643	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Acanthophysellum	Acanthophysellum sp 
Zotu11644	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Ceriporia	Ceriporia spissa
Zotu11645	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Montagnula	Montagnula scabiosae
Zotu11646	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Hyperphyscia	Hyperphyscia adglutinata
Zotu11647	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Lanzia	
Zotu11648	Fungi	Chytridiomycota					
Zotu11649	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11650	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	
Zotu11651	Fungi						
Zotu11652	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11653	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius rotula
Zotu11654	Fungi	Ascomycota	Eurotiomycetes	Coryneliales	Coryneliaceae		
Zotu11655	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
Zotu11656	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Cryptosphaeria	Cryptosphaeria sp 
Zotu11657	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physcia	Physcia millegrana
Zotu11658	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	Keissleriella taminensis
Zotu11659	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae		
Zotu11660	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Septoriella	Septoriella poae
Zotu11661	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	
Zotu11662	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu11663	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae		
Zotu11664	Fungi						
Zotu11665	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	
Zotu11666	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales			
