OTU_ID	Kingdom_RDP	Kingdom_BLAST	Kingdom_SINTAX	Kingdom_Consensus	Phylum_RDP	Phylum_BLAST	Phylum_SINTAX	Phylum_Consensus	Class_RDP	Class_BLAST	Class_SINTAX	Class_Consensus	Order_RDP	Order_BLAST	Order_SINTAX	Order_Consensus	Family_RDP	Family_BLAST	Family_SINTAX	Family_Consensus	Genus_RDP	Genus_BLAST	Genus_SINTAX	Genus_Consensus	Species_RDP	Species_BLAST	Species_SINTAX	Species_Consensus
Zotu15427	Fungi	Fungi		Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Pleosporaceae	Pleosporaceae		Pleosporaceae	Alternaria	Alternaria		Alternaria				
Zotu15428		Fungi	0.9600	Fungi																								
Zotu15429	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	Pleosporales	Phaeosphaeriaceae		Phaeosphaeriaceae	Phaeosphaeriaceae	Muriphaeosphaeria			Muriphaeosphaeria	Muriphaeosphaeria viburni			Muriphaeosphaeria viburni
Zotu15430	Fungi	Fungi	1.0000	Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Didymellaceae	Didymellaceae		Didymellaceae								
Zotu15431	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales	Tremellaceae		Tremellaceae	Tremellaceae	Bulleromyces		Bulleromyces	Bulleromyces	Bulleromyces albus			Bulleromyces albus
Zotu15432	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Lecanoromycetes	Lecanoromycetes	Lecanoromycetes	Lecanoromycetes	Caliciales	Caliciales	Caliciales	Caliciales	Physciaceae	Physciaceae	Physciaceae	Physciaceae	Physcia	Physcia	Physcia	Physcia	Physcia millegrana			Physcia millegrana
Zotu15433	Fungi	Fungi		Fungi																								
Zotu15434	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	Pleosporales	Phaeosphaeriaceae		Phaeosphaeriaceae	Phaeosphaeriaceae	Setophaeosphaeria		Setophaeosphaeria	Setophaeosphaeria	Setophaeosphaeria badalingensis			Setophaeosphaeria badalingensis
Zotu15435	Fungi	Fungi	1.0000	Fungi		Glomeromycota		Glomeromycota		Glomeromycetes		Glomeromycetes		Glomerales		Glomerales		Glomeraceae		Glomeraceae								
Zotu15436			1.0000	1.0000																								
Zotu15437	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Pleurotaceae	Pleurotaceae		Pleurotaceae								
Zotu15438	Protista		Viridiplantae	Protista																								
Zotu15439	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Russulales	Russulales		Russulales												
Zotu15440	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	Pleosporales	Pleosporaceae	Pleosporaceae	Pleosporaceae	Pleosporaceae	Bipolaris	Bipolaris	Bipolaris	Bipolaris				
Zotu15441	Fungi	Fungi		Fungi																								
Zotu15442	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales		Phaeosphaeriaceae		Phaeosphaeriaceae								
Zotu15443	Fungi	Fungi	Fungi	Fungi	Ascomycota		Ascomycota	Ascomycota	Dothideomycetes		Dothideomycetes	Dothideomycetes	Pleosporales		Pleosporales	Pleosporales	Cucurbitariaceae			Cucurbitariaceae	Pyrenochaetopsis			Pyrenochaetopsis	Pyrenochaetopsis leptospora			Pyrenochaetopsis leptospora
Zotu15444	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Exobasidiomycetes	Exobasidiomycetes	Exobasidiomycetes	Exobasidiomycetes	Tilletiales	Tilletiales	Tilletiales	Tilletiales	Tilletiaceae	Tilletiaceae	Tilletiaceae	Tilletiaceae	Tilletia	Tilletia	Tilletia	Tilletia	Tilletia maclaganii			Tilletia maclaganii
Zotu15445	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
Zotu15446	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales		Phaeosphaeriaceae		Phaeosphaeriaceae								
Zotu15447			Fungi	Fungi																								
Zotu15448																												
Zotu15449	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales	Trimorphomycetaceae		Trimorphomycetaceae	Trimorphomycetaceae	Saitozyma		Saitozyma	Saitozyma	Saitozyma paraflava			Saitozyma paraflava
Zotu15450	Protista		1.0000	Protista																								
Zotu15451	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Dacrymycetes		Dacrymycetes		Dacrymycetales		Dacrymycetales		Dacrymycetaceae		Dacrymycetaceae								
Zotu15452	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	Pleosporales	Pleosporaceae	Pleosporaceae		Pleosporaceae	Alternaria	Alternaria		Alternaria				
Zotu15453		Fungi	0.9200	Fungi																								
Zotu15454	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Hygrophoraceae	Hygrophoraceae		Hygrophoraceae		Hygrocybe		Hygrocybe				
Zotu15455	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Strophariaceae		Strophariaceae	Strophariaceae	Pholiota		Pholiota	Pholiota	Pholiota flammans			Pholiota flammans
Zotu15456	Fungi	Fungi	1.0000	Fungi	Basidiomycota	Basidiomycota		Basidiomycota																				
Zotu15457	Fungi	Fungi	Fungi	Fungi		Basidiomycota	Basidiomycota	Basidiomycota		Tremellomycetes		Tremellomycetes		Tremellales		Tremellales		Bulleribasidiaceae		Bulleribasidiaceae		Vishniacozyma		Vishniacozyma				
Zotu15458	Fungi	Fungi		Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Microbotryomycetes	Microbotryomycetes		Microbotryomycetes		Incertae_sedis		Incertae_sedis		Chrysozymaceae		Chrysozymaceae								
Zotu15459	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Microbotryomycetes	Microbotryomycetes	Microbotryomycetes	Microbotryomycetes	Sporidiobolales	Sporidiobolales	Sporidiobolales	Sporidiobolales	Sporidiobolaceae	Sporidiobolaceae		Sporidiobolaceae		Sporobolomyces		Sporobolomyces				
Zotu15460	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes	Cystobasidiomycetes	Cystobasidiomycetes	Incertae_sedis	Incertae_sedis	Cystobasidiomycetes_ord_incertae_sedis	Incertae_sedis	Symmetrosporaceae	Symmetrosporaceae	Symmetrosporaceae	Symmetrosporaceae	Symmetrospora	Symmetrospora	Symmetrospora	Symmetrospora				
Zotu15461	Fungi	Fungi	0.9200	Fungi																								
Zotu15462	Protista		1.0000	Protista																								
Zotu15463	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
Zotu15464	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Laboulbeniomycetes			Laboulbeniomycetes	Pyxidiophorales			Pyxidiophorales	Pyxidiophoraceae			Pyxidiophoraceae	Pyxidiophora			Pyxidiophora	Pyxidiophora arvernensis			Pyxidiophora arvernensis
Zotu15465	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Pluteaceae	Pluteaceae	Pluteaceae	Pluteaceae	Pluteus	Pluteus	Pluteus	Pluteus	Pluteus atropungens			Pluteus atropungens
Zotu15466	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Inocybaceae		Inocybaceae	Inocybaceae	Inocybe		Inocybe	Inocybe	Inocybe lanatodisca			Inocybe lanatodisca
Zotu15467	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Polyporales	Polyporales		Polyporales												
Zotu15468	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Hymenochaetales	Hymenochaetales	Hymenochaetales	Hymenochaetales	Schizoporaceae	Schizoporaceae	Schizoporaceae	Schizoporaceae	Xylodon	Xylodon		Xylodon	Xylodon sp 			Xylodon sp 
Zotu15469	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales		Hypocreales												
Zotu15470	Fungi	Fungi	Fungi	Fungi																								
Zotu15471	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Incertae_sedis	Incertae_sedis		Incertae_sedis	Incertae_sedis	Incertae_sedis		Incertae_sedis	Xenasmatella	Xenasmatella		Xenasmatella	Xenasmatella vaga			Xenasmatella vaga
Zotu15472			1.0000	1.0000																								
Zotu15473	Fungi	Fungi		Fungi	Ascomycota	Ascomycota		Ascomycota	Lecanoromycetes	Lecanoromycetes		Lecanoromycetes	Lecanorales	Lecanorales		Lecanorales												
Zotu15474	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes		Tremellomycetes																
Zotu15475	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
Zotu15476	Protista			Protista																								
Zotu15477	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae	Orbiliaceae	Orbilia	Orbilia	Orbilia	Orbilia	Orbilia carpoboloides			Orbilia carpoboloides
Zotu15478	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae	Orbiliaceae	Orbilia	Orbilia		Orbilia	Orbilia sp 			Orbilia sp 
Zotu15479	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Cantharellales	Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae		Ceratobasidiaceae	Thanatephorus			Thanatephorus	Thanatephorus cucumeris			Thanatephorus cucumeris
Zotu15480	Fungi	Fungi		Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Sebacinales	Sebacinales		Sebacinales												
Zotu15481	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
Zotu15482	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Xylariales	Xylariales		Xylariales												
Zotu15483	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes	Leotiomycetes	Leotiomycetes		Helotiales	Helotiales	Helotiales			Helotiaceae	Helotiaceae								
Zotu15484	Fungi	Fungi		Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Pleosporales		Pleosporales												
Zotu15485	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes	Leotiomycetes	Leotiomycetes	Rhytismatales	Rhytismatales		Rhytismatales		Rhytismataceae		Rhytismataceae								
Zotu15486	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Xylariales	Xylariales	Xylariales	Xylariales			Amphisphaeriaceae	Amphisphaeriaceae								
Zotu15487	Fungi	Fungi		Fungi																								
Zotu15488	Fungi	Fungi		Fungi																								
Zotu15489	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Cucurbitariaceae	Cucurbitariaceae		Cucurbitariaceae	Neocucurbitaria			Neocucurbitaria	Neocucurbitaria acerina			Neocucurbitaria acerina
Zotu15490	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Eurotiomycetes		Eurotiomycetes		Chaetothyriales		Chaetothyriales												
Zotu15491	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
Zotu15492	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Diaporthales	Diaporthales	Diaporthales	Diaporthales	Valsaceae	Valsaceae		Valsaceae								
Zotu15493	Fungi	Fungi		Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes		Pleosporales		Pleosporales		Melanommataceae		Melanommataceae								
Zotu15494	Protista		0.9600	Protista																								
Zotu15495	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
Zotu15496	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
Zotu15497	Fungi	Fungi	0.8800	Fungi																								
Zotu15498	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Capnodiales	Capnodiales		Capnodiales	Neodevriesiaceae	Neodevriesiaceae		Neodevriesiaceae	Neodevriesia			Neodevriesia				
Zotu15499	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
Zotu15500	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Xylariales	Xylariales	Xylariales	Xylariales	Diatrypaceae		Diatrypaceae	Diatrypaceae	Diatrypella		Diatrypella	Diatrypella				
Zotu15501	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	Pleosporales	Lentitheciaceae			Lentitheciaceae	Pleurophoma			Pleurophoma	Pleurophoma sp 			Pleurophoma sp 
Zotu15502	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Diaporthales	Diaporthales	Diaporthales	Diaporthales	Valsaceae	Valsaceae		Valsaceae								
Zotu15503	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetales	Saccharomycetales	Saccharomycetales	Saccharomycetales		Incertae_sedis		Incertae_sedis								
Zotu15504	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Xylariales	Xylariales	Xylariales	Xylariales	Diatrypaceae			Diatrypaceae	Eutypella			Eutypella	Eutypella sp 			Eutypella sp 
Zotu15505	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Lycoperdaceae	Lycoperdaceae	Lycoperdaceae	Lycoperdaceae			Calvatia	Calvatia				
Zotu15506		Fungi		Fungi																								
Zotu15507	Fungi	Fungi	0.9600	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
Zotu15508	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Russulales	Russulales	Russulales	Russulales	Auriscalpiaceae	Auriscalpiaceae	Auriscalpiaceae	Auriscalpiaceae	Artomyces	Artomyces	Artomyces	Artomyces	Artomyces pyxidatus			Artomyces pyxidatus
Zotu15509	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	Pleosporales	Pleosporaceae	Pleosporaceae		Pleosporaceae								
Zotu15510	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
Zotu15511	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Tricholomataceae	Tricholomataceae		Tricholomataceae								
Zotu15512	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Dothideomycetes	Dothideomycetes	Dothideomycetes		Pleosporales	Pleosporales	Pleosporales			Periconiaceae	Periconiaceae			Periconia	Periconia				
Zotu15513	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Microbotryomycetes	Microbotryomycetes	Microbotryomycetes	Microbotryomycetes	Sporidiobolales	Sporidiobolales		Sporidiobolales	Sporidiobolaceae	Sporidiobolaceae		Sporidiobolaceae	Sporobolomyces	Sporobolomyces		Sporobolomyces				
Zotu15514	Fungi	Fungi	0.9900	Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Pleosporaceae	Pleosporaceae		Pleosporaceae		Alternaria		Alternaria				
Zotu15515	Fungi	Fungi	0.9900	Fungi		Ascomycota		Ascomycota																				
Zotu15516	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Polyporales	Polyporales	Polyporales	Polyporales	Phanerochaetaceae	Phanerochaetaceae	Phanerochaetaceae	Phanerochaetaceae	Bjerkandera		Bjerkandera	Bjerkandera	Bjerkandera adusta			Bjerkandera adusta
Zotu15517	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Polyporales	Polyporales	Polyporales	Polyporales	Fomitopsidaceae	Fomitopsidaceae	Fomitopsidaceae	Fomitopsidaceae	Skeletocutis	Skeletocutis	Skeletocutis	Skeletocutis	Skeletocutis kuehneri			Skeletocutis kuehneri
Zotu15518	Fungi	Fungi		Fungi																								
Zotu15519	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes																
Zotu15520	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales	Bulleribasidiaceae	Bulleribasidiaceae	Bulleribasidiaceae	Bulleribasidiaceae	Hannaella	Hannaella		Hannaella	Hannaella phetchabunensis			Hannaella phetchabunensis
Zotu15521	Fungi	Fungi	1.0000	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Hymenochaetales			Hymenochaetales	Schizoporaceae			Schizoporaceae	Lyomyces			Lyomyces	Lyomyces sp 			Lyomyces sp 
Zotu15522	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales			Hypocreales												
Zotu15523	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales	Hypocreales	Hypocreales	Nectriaceae	Nectriaceae		Nectriaceae								
Zotu15524	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Phaeosphaeriaceae			Phaeosphaeriaceae								
Zotu15525	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Xylariales	Xylariales		Xylariales		Diatrypaceae		Diatrypaceae								
Zotu15526	Fungi	Fungi		Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Sebacinales	Sebacinales		Sebacinales												
Zotu15527	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Orbiliomycetes	Dothideomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Tubeufiales	Orbiliales	Orbiliales	Orbiliaceae	Tubeufiaceae	Orbiliaceae	Orbiliaceae	Orbilia		Orbilia	Orbilia	Orbilia carpoboloides			Orbilia carpoboloides
Zotu15528	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales	Rhynchogastremataceae	Rhynchogastremataceae	Rhynchogastremataceae	Rhynchogastremataceae	Papiliotrema	Papiliotrema	Papiliotrema	Papiliotrema	Papiliotrema fusca			Papiliotrema fusca
Zotu15529	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales	Bulleribasidiaceae	Bulleribasidiaceae	Bulleribasidiaceae	Bulleribasidiaceae	Dioszegia	Dioszegia		Dioszegia				
Zotu15530	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales												
Zotu15531	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales	Tremellaceae		Tremellaceae	Tremellaceae	Tremella		Tremella	Tremella	Tremella moriformis			Tremella moriformis
Zotu15532	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales		Tremellales												
