"","s1_s2","sample2","sample1","jaccard","nestedness","turnover","s1_sample_type","s1_collect_date","s1_sub_proj","s1_plant_type","s1_gh_block","s1_rain_trt","s1_UTM_lat","s1_UTM_long","s2_sample_type","s2_collect_date","s2_sub_proj","s2_plant_type","s2_gh_block","s2_rain_trt","s2_UTM_lat","s2_UTM_long","s1_s2_plant_type","s1_s2_collect_date","s1_collect_date_plant_type","s2_collect_date_plant_type","shared","not.shared","similarity","s1_s2_rain_trt","s1_s2_gh_block"
"3879","Leaf47.Leaf73","Leaf73","Leaf47",0.819277108433735,0.0335628227194492,0.785714285714286,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Leaf","9/5/2018","Marshall","Adult","B3","Field_rain",638809.092,4700697.086,"Seedling.Adult","9/5/2018.9/5/2018","9/5/2018.Seedling","9/5/2018.Adult",30,55,0.180722891566265,"Field_rain.Field_rain","B2.B3"
"3880","Leaf47.Leaf75","Leaf75","Leaf47",0.787709497206704,0.00610030180440506,0.781609195402299,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Leaf","9/18/2018","Marshall","Petri","Nano","Nano",NA,NA,"Seedling.Petri","9/5/2018.9/18/2018","9/5/2018.Seedling","9/18/2018.Petri",38,68,0.212290502793296,"Field_rain.Nano","B2.Nano"
"3881","Leaf47.RX001Marsh1","RX001Marsh1","Leaf47",0.884012539184953,0.084012539184953,0.8,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","7/21/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.7/21/2018","9/5/2018.Seedling","7/21/2018.Rain",37,208,0.115987460815047,"Field_rain.Rain","B2.B3"
"3882","Leaf47.RX005Marsh5","RX005Marsh5","Leaf47",0.805429864253394,0.0456533279405445,0.759776536312849,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","7/31/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.7/31/2018","9/5/2018.Seedling","7/31/2018.Rain",43,110,0.194570135746606,"Field_rain.Rain","B2.B4"
"3883","Leaf47.RX006Marsh6","RX006Marsh6","Leaf47",0.84406779661017,0.105431432973806,0.738636363636364,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","7/21/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.7/21/2018","9/5/2018.Seedling","7/21/2018.Rain",46,184,0.15593220338983,"Field_rain.Rain","B2.B2"
"3884","Leaf47.RX009Marsh9","RX009Marsh9","Leaf47",0.843866171003718,0.0771995043370508,0.766666666666667,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/3/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/3/2018","9/5/2018.Seedling","8/3/2018.Rain",42,158,0.156133828996282,"Field_rain.Rain","B2.B3"
"3885","Leaf47.RX013Marsh13","RX013Marsh13","Leaf47",0.848797250859107,0.0959882620950616,0.752808988764045,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","7/22/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.7/22/2018","9/5/2018.Seedling","7/22/2018.Rain",44,180,0.151202749140893,"Field_rain.Rain","B2.B2"
"3886","Leaf47.RX016Marsh16","RX016Marsh16","Leaf47",0.795918367346939,0.0866160417655434,0.709302325581395,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/3/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/3/2018","9/5/2018.Seedling","8/3/2018.Rain",50,134,0.204081632653061,"Field_rain.Rain","B2.B2"
"3887","Leaf47.RX017Marsh17","RX017Marsh17","Leaf47",0.890756302521008,0.0234093637454982,0.86734693877551,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","7/20/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.7/20/2018","9/5/2018.Seedling","7/20/2018.Rain",26,127,0.109243697478992,"Field_rain.Rain","B2.B3"
"3888","Leaf47.RX021Marsh21","RX021Marsh21","Leaf47",0.879194630872483,0.0727430179692574,0.806451612903226,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","7/21/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.7/21/2018","9/5/2018.Seedling","7/21/2018.Rain",36,187,0.120805369127517,"Field_rain.Rain","B2.B4"
"3889","Leaf47.RX022Marsh22","RX022Marsh22","Leaf47",0.825471698113208,0.0254716981132075,0.8,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/3/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/3/2018","9/5/2018.Seedling","8/3/2018.Rain",37,101,0.174528301886792,"Field_rain.Rain","B2.B1"
"3890","Leaf47.RX024Marsh24","RX024Marsh24","Leaf47",0.858620689655172,0.085140026671747,0.773480662983425,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","7/22/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.7/22/2018","9/5/2018.Seedling","7/22/2018.Rain",41,179,0.141379310344828,"Field_rain.Rain","B2.B3"
"3891","Leaf47.RX025Marsh25","RX025Marsh25","Leaf47",0.812749003984064,0.0813204325554923,0.731428571428571,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","7/31/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.7/31/2018","9/5/2018.Seedling","7/31/2018.Rain",47,140,0.187250996015936,"Field_rain.Rain","B2.B2"
"3892","Leaf47.RX036Marsh36","RX036Marsh36","Leaf47",0.922818791946309,0.0383966813935449,0.884422110552764,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","7/22/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.7/22/2018","9/5/2018.Seedling","7/22/2018.Rain",23,187,0.0771812080536913,"Field_rain.Rain","B2.B4"
"3893","Leaf47.RX046Marsh46","RX046Marsh46","Leaf47",0.827433628318584,0.0405483824169447,0.786885245901639,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/3/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/3/2018","9/5/2018.Seedling","8/3/2018.Rain",39,115,0.172566371681416,"Field_rain.Rain","B2.B4"
"3894","Leaf47.RX051Marsh51","RX051Marsh51","Leaf47",0.827586206896552,0.0473664266767715,0.78021978021978,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","7/31/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.7/31/2018","9/5/2018.Seedling","7/31/2018.Rain",40,121,0.172413793103448,"Field_rain.Rain","B2.B3"
"3895","Leaf47.RX056Marsh56","RX056Marsh56","Leaf47",0.841269841269841,0.00256016385048643,0.838709677419355,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","7/20/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.7/20/2018","9/5/2018.Seedling","7/20/2018.Rain",30,78,0.158730158730159,"Field_rain.Rain","B2.B1"
"3896","Leaf47.RX058Marsh58","RX058Marsh58","Leaf47",0.914141414141414,0.00314664974350838,0.910994764397906,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","7/20/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.7/20/2018","9/5/2018.Seedling","7/20/2018.Rain",17,87,0.0858585858585859,"Field_rain.Rain","B2.B2"
"3897","Leaf47.RX064Marsh64","RX064Marsh64","Leaf47",0.819587628865979,0.0067534042670489,0.812834224598931,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","7/20/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.7/20/2018","9/5/2018.Seedling","7/20/2018.Rain",35,83,0.180412371134021,"Field_rain.Rain","B2.B4"
"3898","Leaf47.RX067Marsh67","RX067Marsh67","Leaf47",0.820408163265306,0.0675991745012612,0.752808988764045,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/28/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/28/2018","9/5/2018.Seedling","8/28/2018.Rain",44,134,0.179591836734694,"Field_rain.Rain","B2.B4"
"3899","Leaf47.RX068Marsh68","RX068Marsh68","Leaf47",0.78714859437751,0.100758061833131,0.686390532544379,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","9/2/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.9/2/2018","9/5/2018.Seedling","9/2/2018.Rain",53,138,0.21285140562249,"Field_rain.Rain","B2.B2"
"3900","Leaf47.RX069Marsh69","RX069Marsh69","Leaf47",0.843205574912892,0.0974428630484852,0.745762711864407,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/6/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",45,176,0.156794425087108,"Field_rain.Rain","B2.B2"
"3901","Leaf47.RX070Marsh70","RX070Marsh70","Leaf47",0.826086956521739,0.101949025487256,0.724137931034483,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","9/4/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.9/4/2018","9/5/2018.Seedling","9/4/2018.Rain",48,165,0.173913043478261,"Field_rain.Rain","B2.B1"
"3902","Leaf47.RX071Marsh71","RX071Marsh71","Leaf47",0.830324909747292,0.098896338318721,0.731428571428571,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/22/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/22/2018","9/5/2018.Seedling","8/22/2018.Rain",47,166,0.169675090252708,"Field_rain.Rain","B2.B3"
"3903","Leaf47.RX072Marsh72","RX072Marsh72","Leaf47",0.890070921985816,0.0523745869072816,0.837696335078534,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/25/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/25/2018","9/5/2018.Seedling","8/25/2018.Rain",31,171,0.109929078014184,"Field_rain.Rain","B2.B3"
"3904","Leaf47.RX073Marsh73","RX073Marsh73","Leaf47",0.835820895522388,0.0830119067583431,0.752808988764045,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/8/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/8/2018","9/5/2018.Seedling","8/8/2018.Rain",44,157,0.164179104477612,"Field_rain.Rain","B2.B1"
"3905","Leaf47.RX074Marsh74","RX074Marsh74","Leaf47",0.913223140495868,0.0177007524361663,0.895522388059702,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/29/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/29/2018","9/5/2018.Seedling","8/29/2018.Rain",21,131,0.0867768595041323,"Field_rain.Rain","B2.B4"
"3906","Leaf47.RX075Marsh75","RX075Marsh75","Leaf47",0.796747967479675,0.0874456418982795,0.709302325581395,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/21/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/21/2018","9/5/2018.Seedling","8/21/2018.Rain",50,135,0.203252032520325,"Field_rain.Rain","B2.B3"
"3907","Leaf47.RX076Marsh76","RX076Marsh76","Leaf47",0.859649122807018,0.0794293425872373,0.78021978021978,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/8/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/8/2018","9/5/2018.Seedling","8/8/2018.Rain",40,174,0.140350877192982,"Field_rain.Rain","B2.B3"
"3908","Leaf47.RX077Marsh77","RX077Marsh77","Leaf47",0.832,0.0653333333333333,0.766666666666667,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/22/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/22/2018","9/5/2018.Seedling","8/22/2018.Rain",42,139,0.168,"Field_rain.Rain","B2.B4"
"3909","Leaf47.RX078Marsh78","RX078Marsh78","Leaf47",0.819327731092437,0.0595511947795878,0.759776536312849,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/29/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/29/2018","9/5/2018.Seedling","8/29/2018.Rain",43,127,0.180672268907563,"Field_rain.Rain","B2.B2"
"3910","Leaf47.RX079Marsh79","RX079Marsh79","Leaf47",0.800675675675676,0.162638865859725,0.638036809815951,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","9/2/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.9/2/2018","9/5/2018.Seedling","9/2/2018.Rain",59,185,0.199324324324324,"Field_rain.Rain","B2.B1"
"3911","Leaf47.RX080Marsh80","RX080Marsh80","Leaf47",0.845890410958904,0.100127699094497,0.745762711864407,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/21/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/21/2018","9/5/2018.Seedling","8/21/2018.Rain",45,181,0.154109589041096,"Field_rain.Rain","B2.B4"
"3912","Leaf47.RX081Marsh81","RX081Marsh81","Leaf47",0.877256317689531,0.0581073815193179,0.819148936170213,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/18/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/18/2018","9/5/2018.Seedling","8/18/2018.Rain",34,166,0.122743682310469,"Field_rain.Rain","B2.B2"
"3913","Leaf47.RX083Marsh83","RX083Marsh83","Leaf47",0.836666666666667,0.11990366088632,0.716763005780347,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/28/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/28/2018","9/5/2018.Seedling","8/28/2018.Rain",49,189,0.163333333333333,"Field_rain.Rain","B2.B3"
"3914","Leaf47.RX084Marsh84","RX084Marsh84","Leaf47",0.815899581589958,0.0630905928259132,0.752808988764045,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/6/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",44,128,0.184100418410042,"Field_rain.Rain","B2.B1"
"3915","Leaf47.RX085Marsh85","RX085Marsh85","Leaf47",0.813868613138686,0.112114227173774,0.701754385964912,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/29/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/29/2018","9/5/2018.Seedling","8/29/2018.Rain",51,163,0.186131386861314,"Field_rain.Rain","B2.B1"
"3916","Leaf47.RX087Marsh87","RX087Marsh87","Leaf47",0.854838709677419,0.0483870967741935,0.806451612903226,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/21/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/21/2018","9/5/2018.Seedling","8/21/2018.Rain",36,137,0.145161290322581,"Field_rain.Rain","B2.B1"
"3917","Leaf47.RX088Marsh88","RX088Marsh88","Leaf47",0.845,0.00730366492146597,0.837696335078534,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/22/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/22/2018","9/5/2018.Seedling","8/22/2018.Rain",31,89,0.155,"Field_rain.Rain","B2.B2"
"3918","Leaf47.RX089Marsh89","RX089Marsh89","Leaf47",0.796992481203007,0.118421052631579,0.678571428571429,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/28/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/28/2018","9/5/2018.Seedling","8/28/2018.Rain",54,155,0.203007518796993,"Field_rain.Rain","B2.B2"
"3919","Leaf47.RX091Marsh91","RX091Marsh91","Leaf47",0.8300395256917,0.0702629893788504,0.759776536312849,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/18/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/18/2018","9/5/2018.Seedling","8/18/2018.Rain",43,142,0.1699604743083,"Field_rain.Rain","B2.B3"
"3920","Leaf47.RX092Marsh92","RX092Marsh92","Leaf47",0.875,0.0815217391304348,0.793478260869565,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/6/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",38,193,0.125,"Field_rain.Rain","B2.B3"
"3921","Leaf47.RX093Marsh93","RX093Marsh93","Leaf47",0.846153846153846,0.167582417582418,0.678571428571429,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/8/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/8/2018","9/5/2018.Seedling","8/8/2018.Rain",54,240,0.153846153846154,"Field_rain.Rain","B2.B4"
"3922","Leaf47.RX094Marsh94","RX094Marsh94","Leaf47",0.811538461538462,0.0947754557581147,0.716763005780347,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/6/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",49,149,0.188461538461538,"Field_rain.Rain","B2.B4"
"3923","Leaf47.RX095Marsh95","RX095Marsh95","Leaf47",0.814207650273224,0.00521888622828022,0.808988764044944,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/25/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/25/2018","9/5/2018.Seedling","8/25/2018.Rain",34,72,0.185792349726776,"Field_rain.Rain","B2.B4"
"3924","Leaf47.RX096Marsh96","RX096Marsh96","Leaf47",0.815699658703072,0.137128230131643,0.678571428571429,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","9/2/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.9/2/2018","9/5/2018.Seedling","9/2/2018.Rain",54,182,0.184300341296928,"Field_rain.Rain","B2.B3"
"3925","Leaf47.RX097Marsh97","RX097Marsh97","Leaf47",0.871657754010695,0.147519822976212,0.724137931034483,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/8/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/8/2018","9/5/2018.Seedling","8/8/2018.Rain",48,263,0.128342245989305,"Field_rain.Rain","B2.B2"
"3926","Leaf47.RX099Marsh99","RX099Marsh99","Leaf47",0.758490566037736,0.163553857176976,0.594936708860759,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/25/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/25/2018","9/5/2018.Seedling","8/25/2018.Rain",64,154,0.241509433962264,"Field_rain.Rain","B2.B2"
"3927","Leaf47.RX103Marsh103","RX103Marsh103","Leaf47",0.84375,0.0979872881355932,0.745762711864407,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/6/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",45,177,0.15625,"Field_rain.Rain","B2.B3"
"3928","Leaf47.RX106Marsh106","RX106Marsh106","Leaf47",0.836501901140684,0.0767253648278352,0.759776536312849,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/6/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",43,152,0.163498098859316,"Field_rain.Rain","B2.B1"
"3929","Leaf47.RX107Marsh107","RX107Marsh107","Leaf47",0.81549815498155,0.106195829400154,0.709302325581395,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/25/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/25/2018","9/5/2018.Seedling","8/25/2018.Rain",50,160,0.18450184501845,"Field_rain.Rain","B2.B1"
"3930","Leaf47.RX108Marsh108","RX108Marsh108","Leaf47",0.83433734939759,0.16367866676286,0.67065868263473,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","9/4/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.9/4/2018","9/5/2018.Seedling","9/4/2018.Rain",55,221,0.16566265060241,"Field_rain.Rain","B2.B4"
"3931","Leaf47.RX109Marsh109","RX109Marsh109","Leaf47",0.822147651006711,0.135757118462333,0.686390532544379,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/28/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/28/2018","9/5/2018.Seedling","8/28/2018.Rain",53,187,0.177852348993289,"Field_rain.Rain","B2.B1"
"3932","Leaf47.RX111Marsh111","RX111Marsh111","Leaf47",0.837037037037037,0.0842280482729921,0.752808988764045,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","7/22/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.7/22/2018","9/5/2018.Seedling","7/22/2018.Rain",44,159,0.162962962962963,"Field_rain.Rain","B2.B1"
"3933","Leaf47.RX112Marsh112","RX112Marsh112","Leaf47",0.842465753424658,0.103829389788294,0.738636363636364,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/6/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",46,181,0.157534246575342,"Field_rain.Rain","B2.B2"
"3934","Leaf47.RX113Marsh113","RX113Marsh113","Leaf47",0.824902723735409,0.0791400118710018,0.745762711864407,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Rain","8/21/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/21/2018","9/5/2018.Seedling","8/21/2018.Rain",45,146,0.175097276264591,"Field_rain.Rain","B2.B2"
